tx	gene_id	H2	H27	H45	H47	H56	H74	H87	H91
ENST00000429849	ENSG00000214700	0	0	0	0	0	0	0	2
ENST00000603769	ENSG00000271418	0	0	0	0	0	0	0	0
ENST00000538920	ENSG00000256226	0	0	0	0	0	0	0	0
ENST00000545069	ENSG00000256625	3	7	3	2	3	10	2	3
ENST00000540595	ENSG00000256226	0	0	0	0	0	0	0	0
ENST00000541191	ENSG00000211455	0	0	0	0	0	0	0	0
ENST00000545470	ENSG00000211455	50.539	18.577	24.173	34.606	51.485	51.664	27.165	32.231
ENST00000544367	ENSG00000211455	0	0	0	0	3.847	0	0	0
ENST00000539863	ENSG00000211455	8.649	2.187	3.727	10.667	9.349	3.601	9.348	4.614
ENST00000434385	ENSG00000211455	18.127	5	22.122	17	22	10.054	20	9.074
ENST00000389032	ENSG00000211455	1799.991	592.239	1184.415	1766.244	1313.209	1047.286	1219.667	657.746
ENST00000540996	ENSG00000211455	2.409	0	1.036	0	0	0	0	0
ENST00000546286	ENSG00000211455	3.218	1.04	2.087	1.065	0	2.231	1.046	1.288
ENST00000543246	ENSG00000211455	0	0	0	0	0	0	0	0
ENST00000544969	ENSG00000211455	1.348	0	1.378	0	3.078	5.379	1.383	0
ENST00000407753	ENSG00000211455	7.945	1.287	0	0	1.189	0	1.244	2.152
ENST00000536093	ENSG00000211455	2.807	5.602	0	0	2.288	2.869	13.525	2.308
ENST00000543992	ENSG00000211455	48.967	14.066	37.062	59.418	58.555	27.915	29.622	35.587
ENST00000266503	ENSG00000029153	0	13.683	0	0	0	0	0	0
ENST00000544915	ENSG00000029153	16	0	30	9.234	11	21.417	16.017	31
ENST00000395901	ENSG00000029153	0	0	0	0	0	0	0	0
ENST00000546179	ENSG00000029153	0	0	0	0	0	0	0	0
ENST00000311001	ENSG00000029153	0	0	0	0	0	0	0	0
ENST00000261178	ENSG00000029153	0	0	0	0	0	0	2.983	0
ENST00000457040	ENSG00000029153	0	6.317	0	0	0	0	0	0
ENST00000539558	ENSG00000029153	0	0	0	0	0	0	0	0
ENST00000542388	ENSG00000029153	0	0	0	3.766	0	1.583	0	0
ENST00000500498	ENSG00000245311	0	0	0	0	0	0	0	6
ENST00000687842	ENSG00000288971	0	0	0	0	3	0	0	7
ENST00000535986	ENSG00000165935	0	0	0	0	0	0	0	0
ENST00000698358	ENSG00000165935	0	0	0	0	0	0	0	0
ENST00000702621	ENSG00000290042	0	0	0	0	0	0	0	0
ENST00000298876	ENSG00000165935	0	0	0	0	0	0	0	0
ENST00000543991	ENSG00000165935	0	0	0	0	0	0	0	0
ENST00000538647	ENSG00000165935	0	0	0	0	0	0	0	0
ENST00000541168	ENSG00000165935	0	0	3	0	0	0	0	2
ENST00000542842	ENSG00000257037	0	0	1	2	0	0	0	3
ENST00000538433	ENSG00000110841	0	0	0	0	0	0	0	0
ENST00000545381	ENSG00000110841	3.753	0	5.292	12.596	1.808	10.075	0	2.608
ENST00000545334	ENSG00000110841	1.064	1.191	10.23	1.104	0	0	1.1	22.293
ENST00000540114	ENSG00000110841	0	0	0	0	0	3.469	0	0
ENST00000541633	ENSG00000110841	0	5.26	0	0	0	0	0	0
ENST00000537927	ENSG00000110841	0	0	0	0	0	0	0	0
ENST00000228425	ENSG00000110841	1.415	0	30.058	5.357	5.315	0	13.9	24.489
ENST00000318304	ENSG00000110841	0	18.716	0	12.944	0	12.484	0	0
ENST00000535047	ENSG00000110841	0	4.794	10.036	0	0	0	0	5.436
ENST00000542629	ENSG00000110841	0	3.039	12.384	0	4.374	2.972	0	1.174
ENST00000535575	ENSG00000110841	0	0	0	0	0	0	0	0
ENST00000506925	ENSG00000248100	0	0	0	0	1	0	0	11
ENST00000538759	ENSG00000256056	0	0	0	0	0	0	1	1
ENST00000542187	ENSG00000110841	0	0	0	0	0	0	0	0
ENST00000542428	ENSG00000256557	0	0	0	0	0	0	0	2
ENST00000534917	ENSG00000110841	2	0	1	0	1	0	0	1
ENST00000537261	ENSG00000110841	1.916	0	0	0	0	0	0	1
ENST00000619325	ENSG00000110841	2	7	12	2	0	3	2	9
ENST00000540503	ENSG00000110841	0	0	0	0	0	0	0	0
ENST00000539326	ENSG00000110841	2.852	0	0	0	3.503	0	0	0
ENST00000540256	ENSG00000110841	0	0	0	0	0	0	0	0
ENST00000536317	ENSG00000256377	0	0	0	0	0	0	0	0
ENST00000656583	ENSG00000256377	0	0	0	0	0	0	0	0
ENST00000310791	ENSG00000174236	0	0	1	0	3	0	0	8
ENST00000536922	ENSG00000256377	0	0	0	0	0	3	0	1
ENST00000542660	ENSG00000256377	0	0	0	0	0	1	0	0
ENST00000619202	ENSG00000276261	0	0	0	0	0	0	0	1
ENST00000418882	ENSG00000230519	0	0	0	0	0	0	0	1
ENST00000538640	ENSG00000256504	0	0	0	0	0	0	0	1
ENST00000536569	ENSG00000061794	1.404	0	2.381	8.049	0	0	0	0
ENST00000081029	ENSG00000061794	171.596	239.821	438.619	113.536	88	247.002	97	131
ENST00000538315	ENSG00000061794	0	4.179	0	4.415	0	14.998	0	0
ENST00000542791	ENSG00000061794	0	0	0	0	0	0	0	0
ENST00000542199	ENSG00000061794	0	0	0	0	0	0	0	0
ENST00000516776	ENSG00000252585	0	0	0	0	0	0	0	0
ENST00000381273	ENSG00000205693	0	0	2	0	0	0	0	6
ENST00000545904	ENSG00000256747	0	0	0	0	0	0	0	2
ENST00000539176	ENSG00000087448	6.775	15.368	17.775	8.032	5.209	27.376	4.724	5.321
ENST00000381271	ENSG00000087448	164.132	318.923	552.583	188.212	144.416	374.666	92.797	171.823
ENST00000649445	ENSG00000087448	0	0	0	0	0	0	11.13	39.513
ENST00000543254	ENSG00000087448	1.224	9.709	21.642	7.756	5.375	9.957	2.349	8.344
ENST00000540301	ENSG00000087448	5.869	0	1	0	0	1	0	8
ENST00000543527	ENSG00000256512	0	0	0	0	0	0	0	0
ENST00000364742	ENSG00000201612	0	0	0	0	0	0	0	0
ENST00000616635	ENSG00000274075	0	0	0	0	0	0	0	0
ENST00000545989	ENSG00000256378	0	0	0	0	0	0	0	0
ENST00000395872	ENSG00000087494	0	0	0	0	0	0	0	0
ENST00000545234	ENSG00000087494	0	0	0	0	0	0	0	0
ENST00000539239	ENSG00000087494	0	0	0	0	0	0	0	2
ENST00000538113	ENSG00000257042	0	0	0	0	0	0	0	0
ENST00000538310	ENSG00000087494	0	0	0	0	0	0	0	2
ENST00000201015	ENSG00000087494	0	0	0	0	0	0	0	0
ENST00000535992	ENSG00000087494	0	0	0	0	0	0	0	0
ENST00000395868	ENSG00000087494	0	0	2	0	0	0	0	3
ENST00000542963	ENSG00000087494	0	0	0	0	0	0	0	0
ENST00000534890	ENSG00000087494	0	0	0	0	0	0	0	0
ENST00000540794	ENSG00000123106	0	0	0	0	0	0	0	0
ENST00000538586	ENSG00000123106	0	0	0	0	0	0	0	0
ENST00000536154	ENSG00000123106	0	0	0	0	0	0	0	0
ENST00000473753	ENSG00000247934	0	0	0	0	0	0	0	0
ENST00000457963	ENSG00000255951	0	0	0	0	0	0	0	0
ENST00000535520	ENSG00000123106	0	37.651	29.132	13.849	7.151	26.467	18.674	0
ENST00000619739	ENSG00000278733	2	0	4	1	2	0	1	2
ENST00000617468	ENSG00000247934	5	24	13	5	3	5	10	12
ENST00000539107	ENSG00000123106	0	0	0	7.311	19.641	0	0	0
ENST00000544649	ENSG00000123106	5.846	35.078	13.234	2.982	9.785	8.066	7.135	0
ENST00000545336	ENSG00000123106	57.451	208.12	156.187	64.04	34.484	104.764	65.683	39.823
ENST00000536442	ENSG00000123106	38.886	105.803	210.231	75.76	44.393	127.287	16.723	75.225
ENST00000544780	ENSG00000123106	1	4.149	1.087	0	2.055	0	1	0
ENST00000543534	ENSG00000123106	13.523	37.733	1.546	0	4.69	3.418	1.763	0
ENST00000621546	ENSG00000273989	5	26	13	8	2	7	1	5
ENST00000543809	ENSG00000123106	7.063	7.571	26.823	2.963	0	10.089	3.844	8.204
ENST00000545737	ENSG00000123106	41.715	79.067	115.255	31.946	8.592	67.567	22.666	36.371
ENST00000381259	ENSG00000123106	0	0	0	0	0	0	0	0
ENST00000540401	ENSG00000123106	11.73	0	0	0	0	0	0	0
ENST00000539904	ENSG00000123106	3.787	1.368	9.506	1.541	3.209	3.342	0	0
ENST00000516428	ENSG00000252237	0	0	0	0	0	0	0	0
ENST00000535212	ENSG00000123106	0	3.46	0	2.608	0	0	2.514	1.376
ENST00000542801	ENSG00000123106	0	0	0	0	0	0	0	0
ENST00000365317	ENSG00000202187	0	0	0	0	0	0	0	0
ENST00000542814	ENSG00000123106	3	7	15	5	1	5	0	7
ENST00000539270	ENSG00000123106	0	0	0	0	0	0	0	0
ENST00000541792	ENSG00000123106	0	0	0	0	0	0	0	0
ENST00000543019	ENSG00000123106	0	0	0	0	0	0	0	0
ENST00000463466	ENSG00000244712	0	0	0	0	0	0	0	0
ENST00000624946	ENSG00000123106	7	16	27	7	3	9	3	24
ENST00000537327	ENSG00000256513	0	0	0	0	0	0	0	0
ENST00000614376	ENSG00000278687	0	0	0	0	0	0	0	0
ENST00000662829	ENSG00000257258	6	0	0	5	8	1	4	6
ENST00000553075	ENSG00000257258	0	0	0	0	0	0	0	0
ENST00000686974	ENSG00000064763	152.057	32.762	38.369	261.478	153.575	58.724	165.142	84.286
ENST00000686316	ENSG00000064763	0	0	0	0	0	0	0	0
ENST00000686305	ENSG00000064763	52.184	0	68.304	123.746	115.526	29.502	33.275	15.521
ENST00000690162	ENSG00000064763	25.686	0	14.781	26.512	14.7	0	31.958	0
ENST00000689380	ENSG00000064763	96.255	120.818	132.662	409.174	411.521	110.221	566.838	0
ENST00000551193	ENSG00000064763	24.936	0	0	9.798	0	0	5.085	0
ENST00000686419	ENSG00000064763	18.943	22.033	10.911	41.334	21.251	18.147	18.738	8.209
ENST00000685369	ENSG00000064763	128.509	31.988	8.233	155.74	85.939	23.806	79.866	23.37
ENST00000691273	ENSG00000064763	0	0	0	0	0	0	3.91	0
ENST00000551451	ENSG00000064763	0	0	64.48	70.662	122.503	48.757	11.933	0
ENST00000547759	ENSG00000064763	30.839	0	8.801	103.407	81.084	92.272	42.057	34.336
ENST00000692223	ENSG00000064763	0	0	0	0	0	0	0	0
ENST00000547411	ENSG00000064763	43.18	12.284	9.993	58.154	42.165	16.417	48.774	16.137
ENST00000549080	ENSG00000064763	2.011	2	0	3.01	0	1	2	1
ENST00000690002	ENSG00000064763	304.773	0	33.456	453.482	148.386	79.742	130.644	152.507
ENST00000536681	ENSG00000064763	312.113	60.662	0	26.623	118.015	0	178.022	57.588
ENST00000693163	ENSG00000064763	0	0	0	0	5.502	0	0	0
ENST00000550541	ENSG00000064763	32	13	16	84	65	11	47	18
ENST00000691861	ENSG00000064763	21.393	2.316	5.605	50.391	28.774	8.822	27.608	10.752
ENST00000621300	ENSG00000275278	20	0	1	7	18	3	8	6
ENST00000182377	ENSG00000064763	11.596	5.627	14.979	43.075	8.333	0	0	0
ENST00000547116	ENSG00000064763	0	0	0	137.495	165.155	0	240.122	110.316
ENST00000552137	ENSG00000064763	1.884	0	0	0	0	0	0	0
ENST00000620496	ENSG00000275476	7	1	6	5	16	4	8	3
ENST00000655500	ENSG00000257176	66.223	45.795	60.099	121.11	134.286	58.678	62.029	25.655
ENST00000553105	ENSG00000257176	48.777	18.205	42.901	37.89	83.714	31.322	25.971	14.345
ENST00000612816	ENSG00000257176	0	0	0	1	2	0	1	1
ENST00000689798	ENSG00000064763	92.518	0	0	0	0	58.974	0	0
ENST00000691325	ENSG00000064763	117.073	0	0	226.005	121.423	14.617	103.931	107.978
ENST00000686444	ENSG00000064763	4.051	6.511	15.426	21.914	4.149	0	5.096	0
ENST00000616916	ENSG00000274315	14	10	26	25	16	14	21	3
ENST00000610917	ENSG00000273680	45	17	29	42	51	22	29	5
ENST00000360150	ENSG00000087502	941.902	440.533	794.231	1080.915	677.583	475.134	607.753	292.311
ENST00000549182	ENSG00000087502	23.111	23.349	0	0	11.703	0	7.619	17.962
ENST00000548909	ENSG00000087502	0	0	0	5.385	6.177	0	0	0
ENST00000551467	ENSG00000087502	0	0	0	0	26.58	0	0	0
ENST00000548098	ENSG00000087502	0	3.923	2.28	2.243	1.082	1.821	0	0
ENST00000546509	ENSG00000087502	0	0	0	0	0	0	0	0
ENST00000552155	ENSG00000087502	0	15.136	0	0	0	0	0	0
ENST00000546839	ENSG00000087502	56.161	14.058	49.49	80.706	70.67	43.634	49.628	7.727
ENST00000550353	ENSG00000087502	4.825	0	0	1.752	3.205	2.41	0	0
ENST00000552132	ENSG00000087502	0	0	0	0	0	0	0	0
ENST00000548441	ENSG00000087502	0	0	0	0	0	0	0	0
ENST00000641955	ENSG00000257599	305.371	30	107	77	190.785	8	368	95
ENST00000551108	ENSG00000257599	2.333	0	0	0	1.215	0	0	0
ENST00000550906	ENSG00000257599	18.296	0	4	5	19	0	45	2
ENST00000701302	ENSG00000257599	0	0	0	0	0	0	0	0
ENST00000539117	ENSG00000187950	0	0	0	0	0	0	0	0
ENST00000549411	ENSG00000257599	0	0	0	0	0	0	1	6
ENST00000318184	ENSG00000187950	0	0	0	0	0	1	0	0
ENST00000537054	ENSG00000187950	6.422	0	0	0	13	0	0	7
ENST00000696934	ENSG00000187950	2.578	0	0	0	0	0	1	1
ENST00000539277	ENSG00000133687	746.621	33.685	79.025	75.721	1128.64	100.55	750.525	58.742
ENST00000256062	ENSG00000133687	44.772	0	0	0	0	0	0	0
ENST00000551659	ENSG00000133687	100.39	0	0	0	274.66	20.592	122.557	0
ENST00000552618	ENSG00000133687	0	0	0	0	0	0	0	0
ENST00000552925	ENSG00000133687	0	0	0	0	0	0	0	6.387
ENST00000319685	ENSG00000133687	2.066	0	4.643	0	45.714	0	4.612	7.238
ENST00000549070	ENSG00000257456	0	0	0	0	0	0	0	0
ENST00000553189	ENSG00000133687	65.15	4.315	14.332	7.279	131.985	9.858	70.306	22.634
ENST00000550354	ENSG00000133687	0	0	0	0	0	0	0	0
ENST00000546582	ENSG00000133687	0	0	0	0	0	0	0	0
ENST00000480369	ENSG00000242986	6	0	0	1	12	0	3	0
ENST00000653361	ENSG00000286566	0	0	0	0	0	0	0	0
ENST00000618803	ENSG00000276431	0	0	0	0	0	0	0	0
ENST00000549055	ENSG00000257262	0	0	0	0	0	0	0	0
ENST00000552182	ENSG00000257756	0	0	0	0	0	0	0	0
ENST00000666420	ENSG00000257756	0	0	0	0	0	0	0	0
ENST00000660164	ENSG00000257756	0	0	0	0	0	0	0	0
ENST00000663022	ENSG00000257756	0	0	0	0	0	0	0	0
ENST00000655472	ENSG00000257756	0	0	0	0	0	0	0	0
ENST00000551202	ENSG00000257756	0	0	0	0	0	0	0	0
ENST00000551287	ENSG00000257756	0	0	0	0	0	0	0	0
ENST00000641021	ENSG00000284682	0	0	0	0	0	0	0	0
ENST00000515972	ENSG00000251781	0	0	0	0	0	0	0	0
ENST00000546558	ENSG00000257932	0	0	0	0	0	0	0	1
ENST00000551867	ENSG00000258202	0	0	0	0	0	0	0	0
ENST00000256079	ENSG00000133704	651.222	678.816	1291.02	1110.563	752.009	830.218	735.638	486.965
ENST00000544829	ENSG00000133704	25.588	18.287	8.929	3.604	8.525	0	16.014	0
ENST00000535598	ENSG00000133704	14.445	17.207	21.981	23.476	21.466	22.829	6.353	4.423
ENST00000542464	ENSG00000133704	0	0	0	0	0	0	0	0
ENST00000611458	ENSG00000133704	8.745	3.531	6.057	1.107	0	4.37	2.435	1.171
ENST00000535989	ENSG00000133704	0	0	0	0	0	0	0	0
ENST00000540979	ENSG00000133704	0	5.16	3.014	3.25	0	1.583	1.56	1.441
ENST00000543446	ENSG00000133704	0	0	0	0	0	0	0	0
ENST00000358724	ENSG00000133704	6	3	4	2	1	3	3	0
ENST00000545077	ENSG00000133704	0	0	0	0	0	0	0	0
ENST00000538338	ENSG00000133704	5	9	2	4	3	4	7	2
ENST00000648782	ENSG00000285870	0	5	3	1	0	6	0	9
ENST00000537553	ENSG00000110888	53.345	196.066	170.82	74.879	53.175	115.222	45.992	49.155
ENST00000433722	ENSG00000110888	0	0	6.576	0	0	3.108	2.454	0
ENST00000548676	ENSG00000110888	19.459	178.13	29.032	37.914	0	0	92.865	28.686
ENST00000695326	ENSG00000110888	0	0	0	0	0	0	0	0
ENST00000298892	ENSG00000110888	42.692	15.975	0	0	0	25.561	13.518	3.163
ENST00000454014	ENSG00000110888	76.056	378.292	319.02	157.467	94.976	264.331	61.78	161.007
ENST00000687797	ENSG00000110888	0	0	0	0	0	0	0	0
ENST00000695402	ENSG00000110888	0	0	17.277	0	0	0	0	0
ENST00000395805	ENSG00000110888	60.51	0	77.355	0	19.321	0	27.4	0
ENST00000690126	ENSG00000110888	0	0	4.081	6.314	0	0	0	0
ENST00000695369	ENSG00000110888	13.671	7.41	13.859	4.037	0	28.067	0	0
ENST00000695370	ENSG00000110888	0	0	8.213	0	0	15.55	0	0
ENST00000684863	ENSG00000110888	0	0	0	0	0	0	0	0
ENST00000542550	ENSG00000110888	0	0	0	0	0	0	0	0
ENST00000695327	ENSG00000110888	0	21.686	0	0	0	0	0	0
ENST00000695328	ENSG00000110888	0	0	4.351	0	0	7.648	12.962	0
ENST00000695371	ENSG00000110888	16.144	0	0	5.03	0	7.302	0	0
ENST00000686317	ENSG00000110888	7.668	0	0	0	0	0	29.376	22.94
ENST00000695329	ENSG00000110888	0	0	0	0	0	0	0	0
ENST00000695400	ENSG00000110888	0	0	0	0	0	0	0	0
ENST00000540436	ENSG00000110888	0	0	0	0	0	0	0	0
ENST00000695398	ENSG00000110888	0	0	0	0	0	0	0	0
ENST00000692932	ENSG00000110888	0	0	0	0	0	0	0	0
ENST00000688163	ENSG00000110888	0	0	0	0	6.482	0	0	0
ENST00000694880	ENSG00000110888	0	20.566	6.239	13.221	11.855	0	0	2.591
ENST00000540584	ENSG00000110888	0	0	0	8.751	0	10.648	0	0
ENST00000695330	ENSG00000110888	0	0	0	0	0	0	0	0
ENST00000695331	ENSG00000110888	0	14.08	0	0	0	4.533	10.481	16.024
ENST00000690233	ENSG00000110888	0	10.422	0	0	0	0	0	9.221
ENST00000695372	ENSG00000110888	0	0	0	0	9.209	0	0	0
ENST00000695373	ENSG00000110888	15.454	11.608	14.008	5.96	26.199	18.404	13.008	16.118
ENST00000695374	ENSG00000110888	0	29.915	3.408	0	0	3.182	0	4.821
ENST00000417045	ENSG00000110888	0	0	0	24.921	0	0	0	34.751
ENST00000614865	ENSG00000110888	0	8.993	0	0	0	0	3.388	2.117
ENST00000620681	ENSG00000110888	0	13.736	0	4.445	5.785	6.636	0	20.486
ENST00000537108	ENSG00000110888	0	66.141	0	0	0	0	0	0
ENST00000689016	ENSG00000110888	0	109.636	0	0	0	0	0	0
ENST00000553026	ENSG00000110888	0	16.84	10.761	0	5.997	21.087	5.776	17.966
ENST00000538387	ENSG00000110888	0	17.832	0	0	0	2.616	0	2.952
ENST00000690097	ENSG00000110888	0	0	0	0	0	0	0	0
ENST00000534897	ENSG00000110888	0	11.151	0	0	0	0	0	0
ENST00000541765	ENSG00000110888	0	9.008	0	7.062	0	2.105	0	0
ENST00000543380	ENSG00000110888	0	1.515	0	0	0	0	0	0
ENST00000546129	ENSG00000110888	0	0	0	0	0	0	0	0
ENST00000500076	ENSG00000246331	0	0	0	0	0	1	0	3
ENST00000650286	ENSG00000235884	0	0	0	0	0	0	0	0
ENST00000650193	ENSG00000285517	0	0	0	0	0	0	0	1.676
ENST00000649324	ENSG00000285517	0	0	0	0	0	0	0	0
ENST00000648367	ENSG00000285517	0	0	0	0	0	0	0	0
ENST00000649043	ENSG00000285517	0	0	0	0	0	0	0	0
ENST00000649555	ENSG00000285517	0	0	0	0	0	0	0	0
ENST00000648050	ENSG00000285517	1	8	5.868	0	0	1.342	0	87.324
ENST00000649354	ENSG00000285517	0	0	0	0	1.343	0	0	0
ENST00000547804	ENSG00000285517	0	0	0	0	0	0	0	0
ENST00000648700	ENSG00000285517	0	0	0	0	0	0	0	3
ENST00000550292	ENSG00000285517	0	0	1	0	0	0	0	6
ENST00000649390	ENSG00000285517	0	0	0	0	0	0	0	0
ENST00000650198	ENSG00000285517	0	0	5.132	0	1.657	2.658	0	0
ENST00000551972	ENSG00000285517	0	0	0	0	0	0	0	0
ENST00000550612	ENSG00000258118	0	0	0	0	0	0	0	0
ENST00000545802	ENSG00000110900	0	0	0	0	0	0	0	2
ENST00000546076	ENSG00000110900	0	0	1	0	0	0	0	39
ENST00000535215	ENSG00000110900	0	0	0	0	0	0	0	0
ENST00000261177	ENSG00000110900	0	0	0	0	0	0	0	0
ENST00000612219	ENSG00000290531	0	2	0	0	0	1	1	0
ENST00000613860	ENSG00000290531	0	0	0	0	0	0	0	0
ENST00000625497	ENSG00000290531	0	0	0	0	0	0	0	0
ENST00000222396	ENSG00000290531	0	0	0	0	0	0	0	0
ENST00000418254	ENSG00000290531	0	0	0	0	0	0	0	0
ENST00000544329	ENSG00000290531	0	0	0	0	0	0	0	0
ENST00000637279	ENSG00000226472	0	0	0	0	0	0	0	0
ENST00000537555	ENSG00000256984	0	0	0	0	0	0	0	0
ENST00000637965	ENSG00000256984	0	0	0	0	0	0	0	0
ENST00000669174	ENSG00000245614	0	0	0	0	0	0	0	2.601
ENST00000685910	ENSG00000245614	0	0	0	0	0	0	0	0
ENST00000500527	ENSG00000245614	1	0	3.025	0	0	0	0	2.399
ENST00000535870	ENSG00000245614	0	0	2	0	0	2	0	3
ENST00000701923	ENSG00000245614	0	0	0	0	0	0	0	0
ENST00000618041	ENSG00000245614	0	0	1.975	0	0	2	1	0
ENST00000542129	ENSG00000013573	10.657	0	18.213	0	5.497	0	0	0
ENST00000228264	ENSG00000013573	0	0	0	0	0	0	0	0
ENST00000542838	ENSG00000013573	35.645	39.009	9.707	66.936	14.846	30.476	22.226	9.621
ENST00000438391	ENSG00000013573	7.408	0	0	0	0	25.336	4.32	0
ENST00000435753	ENSG00000013573	2.264	7.93	0	2.982	8.061	2.559	0	0
ENST00000540935	ENSG00000013573	0	0	0	0	0	0	0	0
ENST00000539049	ENSG00000013573	0	0	0	11.143	0	11.126	0	0
ENST00000536265	ENSG00000013573	6.615	30.913	29.113	10.827	6.332	32.24	11.25	0
ENST00000415475	ENSG00000013573	0	0	0	0	0	2.843	0	0
ENST00000545668	ENSG00000013573	0	13.938	0	5.678	3.187	11.692	7.86	0
ENST00000350437	ENSG00000013573	0	0	0	0	0	0	0	0
ENST00000535158	ENSG00000013573	13.829	38.866	0	13.074	12.076	28.533	8.685	17.793
ENST00000543756	ENSG00000013573	0	0	0	0	0	0	0	0
ENST00000542244	ENSG00000013573	0	3.526	0	0	0	0	0	1.366
ENST00000535317	ENSG00000013573	0	3.148	0	0	0	0	0	5.711
ENST00000391231	ENSG00000212533	0	0	0	0	0	0	0	0
ENST00000544652	ENSG00000013573	0	0	0	0	0	0	0	0
ENST00000538345	ENSG00000013573	0	0	0	0	0	0	0	0
ENST00000542242	ENSG00000013573	2	6.793	1.524	0	0	0	2.218	5.638
ENST00000543026	ENSG00000013573	0	11.276	10.761	8.25	0	13.035	0	2.872
ENST00000545717	ENSG00000013573	1.202	0	0	1.086	0	0	0	0
ENST00000536580	ENSG00000013573	0	0	0	0	0	0	0	2
ENST00000539673	ENSG00000013573	0	0	0	0	0	0	0	0
ENST00000543511	ENSG00000013573	1	0	2	0	0	0	1.441	0
ENST00000539699	ENSG00000013573	0	0	0	0	0	2.21	0	0
ENST00000542661	ENSG00000013573	0	0	0	0	0	0	1	0
ENST00000538740	ENSG00000013573	0	1	0	0	0	1	1	1
ENST00000542777	ENSG00000013573	1	1	0	1	1	0	0	2
ENST00000537136	ENSG00000013573	0	0	0	0	1	2	0	0
ENST00000545115	ENSG00000013573	0	0	0	0	0	0	0	0
ENST00000539702	ENSG00000013573	0	0	0	0	0	1.82	0	0
ENST00000605711	ENSG00000270926	0	0	0	0	0	0	0	0
ENST00000688821	ENSG00000291250	7.747	6.822	4	7	0	1.796	4.9	3
ENST00000542490	ENSG00000291250	0	0	0	0	0	0	0	4
ENST00000692037	ENSG00000291250	0	0	0	0	0	0	0	0
ENST00000542925	ENSG00000291250	0	0	0	0	0	0	0	0
ENST00000702253	ENSG00000291250	0	0	0	0	0	0	0	0
ENST00000688317	ENSG00000291250	0	0	0	0	0	0	0	0
ENST00000391394	ENSG00000291250	0	0	0	0	0	0	0	0
ENST00000641844	ENSG00000177359	7.778	15.646	3.382	0	0	2.204	6.1	0
ENST00000643651	ENSG00000291098	0	0	0	0	0	0	0	0
ENST00000646952	ENSG00000291251	0	0	0	0	0	0	0	0
ENST00000642199	ENSG00000291252	0	0	0	0	0	0	0	0
ENST00000605507	ENSG00000270766	0	0	0	0	0	0	0	0
ENST00000495623	ENSG00000243517	0	0	2	1	0	0	1	1
ENST00000604341	ENSG00000270395	0	0	0	0	0	0	0	0
ENST00000622889	ENSG00000275097	8.153	3.246	7.678	2.283	1.03	0	1.137	0
ENST00000448582	ENSG00000139146	12.952	53.94	121.868	35.357	43.874	57.896	40.428	6.33
ENST00000539409	ENSG00000139146	0	0	8.697	0	0	0	0	0
ENST00000337682	ENSG00000139146	431.508	578.73	1159.252	356.706	225.159	654.934	209.514	311.762
ENST00000454658	ENSG00000139146	9.388	15.975	21.817	8.489	13.938	30.97	15.921	3.364
ENST00000544921	ENSG00000139146	0	0	0	0	0	0	0	0
ENST00000542983	ENSG00000139146	0	0	0	0	0	0	0	0
ENST00000539004	ENSG00000139146	0	0	0	0	0	0	0	18.624
ENST00000543615	ENSG00000139146	0	5.109	2.687	1.164	0	1.2	0	3.92
ENST00000536836	ENSG00000139146	7	14	47	11	6	22	9	20
ENST00000538551	ENSG00000256176	0	0	0	0	0	0	0	0
ENST00000313737	ENSG00000177340	0	0	0	0	0	1	0	6
ENST00000541749	ENSG00000256232	0	0	0	1	0	0	0	6
ENST00000635778	ENSG00000283256	0	0	0	0	0	0	0	0
ENST00000389082	ENSG00000170456	37.32	95.29	174.057	46.25	28.954	77.824	15.998	82.13
ENST00000536562	ENSG00000170456	0	4.363	19.782	0	0	7.846	14.332	0
ENST00000363518	ENSG00000200388	0	0	0	0	0	0	0	0
ENST00000537061	ENSG00000170456	0	0	0	1	1	0	0	1.217
ENST00000354285	ENSG00000170456	0	8.328	14.878	1.75	1.697	5.403	0	0
ENST00000621354	ENSG00000275769	0	2	1	0	0	1	1	1
ENST00000546299	ENSG00000170456	5.68	10.019	13.283	0	2.349	11.927	4.669	9.653
ENST00000545147	ENSG00000170456	0	0	0	0	0	0	0	0
ENST00000366255	ENSG00000203437	0	0	0	0	0	0	0	0
ENST00000544433	ENSG00000256159	0	0	0	0	0	0	0	3
ENST00000544698	ENSG00000170456	0	0	0	0	0	0	0	0
ENST00000364358	ENSG00000201228	0	0	0	0	0	0	0	0
ENST00000452932	ENSG00000225349	0	1	0	0	0	0	0	1
ENST00000536397	ENSG00000255867	0	0	0	0	0	0	0	0
ENST00000537346	ENSG00000255867	0	0	0	1	0	0	0	7
ENST00000516581	ENSG00000252390	0	0	0	0	0	0	0	0
ENST00000471002	ENSG00000231788	0	0	0	0	0	0	0	0
ENST00000418260	ENSG00000233381	10	4	10	12	14	5	15	9
ENST00000659799	ENSG00000233381	0	0	0	1	0	0	0	0
ENST00000412352	ENSG00000139160	0	0	0	0	0	0	0	0
ENST00000395763	ENSG00000139160	0	8.988	12.313	0	2.873	16.515	9.235	0
ENST00000538463	ENSG00000139160	2.184	0	0	0	0	0	0	0
ENST00000357721	ENSG00000139160	25.816	19.012	40.687	33	22.127	25.485	17.765	46
ENST00000539633	ENSG00000139160	0	0	0	0	0	0	0	0
ENST00000538391	ENSG00000139160	0	0	0	0	0	0	0	0
